cuid,created_at,provider,model,survey,temperature,input_tokens,output_tokens,prompt_uid,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,R
b44938e0-e03a-4d67-90de-91d329439dac,2025-08-19T00:58:22Z,google,gemini-2.5-flash,fremantle,0,4044,257,sub,4,4,6,9,5,7,5,8,2,6,10,1,7,3,4,8,10,7,4,6,5,5,6,6,7,2,5,7,8,8,11,6,3,9,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,5,2,6,NA,NA,NA,NA,"Focus on essential safety, long-term function, and environment. Avoid costly, grand projects."
23b281fd-9bbd-4261-88fd-7840d3f1123d,2025-08-19T00:59:46Z,google,gemini-2.5-flash,fremantle,0,4044,257,sub,4,4,6,10,7,9,6,6,10,5,11,2,5,5,2,6,9,5,4,4,3,7,6,7,8,6,1,7,9,8,8,5,3,8,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,6,4,5,NA,NA,NA,NA,"We need practical, safe, and affordable solutions. No money for grand projects when crops wither."
e9201745-8335-4f2e-9a60-84c4f4211631,2025-08-19T01:01:40Z,google,gemini-2.5-flash,fremantle,0,4048,263,sub,5,5,6,9,4,7,6,10,8,7,11,6,7,6,5,8,9,8,5,7,6,7,4,8,7,6,4,8,9,9,11,3,5,10,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,6,5,4,3,NA,NA,NA,NA,"My crops wither. Money for survival, not grand bridges. Protect the land, it's all we have."
6cef2fea-3323-49be-8a25-98d4c8b33f8b,2025-08-19T01:03:02Z,google,gemini-2.5-flash,fremantle,0,4048,256,sub,2,2,5,10,8,7,6,5,5,6,6,1,8,4,5,9,11,8,3,6,3,8,4,8,7,7,7,9,9,9,11,4,3,10,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,5,1,6,NA,NA,NA,NA,"Safety, long-term function, and environmental respect are paramount for our future."
1ce3cec8-6d83-4e96-a38f-0104071bc2d0,2025-08-19T08:15:17Z,google,gemini-2.5-flash,fremantle,0,4044,259,sub,3,3,4,7,9,8,5,4,4,6,10,2,7,1,2,8,9,7,5,5,6,8,6,7,6,6,4,7,9,10,11,5,3,6,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,6,3,5,NA,NA,NA,NA,"My crops wither. I need practical, safe, long-term solutions that support livelihoods, not beauty."
3917113e-3313-42dc-98f8-763041a420fb,2025-08-19T01:34:09Z,google,gemini-2.5-flash,fremantle,0,4053,260,vil,3,2,6,9,7,8,7,5,5,4,11,1,9,3,6,8,10,6,5,6,4,6,4,6,8,4,5,7,9,8,10,5,3,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,6,4,5,NA,NA,NA,NA,"Water is life. Practical, safe, long-term solutions for essential services are paramount, not grand projects."
54d425c1-6d0e-40eb-a210-1d108c1e1a1e,2025-08-19T01:35:25Z,google,gemini-2.5-flash,fremantle,0,4053,262,vil,2,2,3,9,7,8,2,3,1,5,11,5,7,4,3,5,10,5,4,3,4,6,6,7,8,6,8,7,8,6,10,1,4,9,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,6,1,5,NA,NA,NA,NA,"Water is life. Spend on essentials, not grand bridges. Safety, environment, and long-term solutions matter most."
576db74a-ab01-4891-962b-3b679bdca810,2025-08-19T01:36:17Z,google,gemini-2.5-flash,fremantle,0,4051,262,vil,5,3,5,7,8,8,6,6,6,5,11,1,7,2,3,7,10,4,4,5,5,6,4,7,6,5,4,7,8,7,9,6,3,8,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,6,3,4,NA,NA,NA,NA,"Water is our priority. Bridge must be safe, long-lasting, and cost-effective. No funds for grand projects."
7df5b4d3-6614-4fb3-b985-f6b05ad6086a,2025-08-19T01:37:42Z,google,gemini-2.5-flash,fremantle,0,4051,261,vil,5,6,6,11,7,8,7,5,7,6,10,4,7,1,5,4,8,3,2,6,4,8,2,6,7,3,6,3,9,5,9,5,5,8,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,1,5,2,NA,NA,NA,NA,"Water is life. Safety, long-term function, and river health are paramount. Money for survival, not looks."
b44cbfee-642b-4b9d-9965-de2a880cf19a,2025-08-19T01:39:06Z,google,gemini-2.5-flash,fremantle,0,4053,260,vil,3,4,5,9,6,6,10,10,9,7,11,3,6,3,1,8,8,5,2,5,4,9,4,6,6,6,5,8,8,7,7,5,2,7,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,5,1,6,NA,NA,NA,NA,"Water is our priority. Bridge must be functional, safe, and cost-effective, not a costly landmark."
4865b8be-4acf-4bbd-affc-161a2325a9f3,2025-08-18T15:04:01Z,google,gemini-2.5-flash,uppsala_speaks,0,3792,295,ana,7,7,1,2,7,4,1,1,5,1,1,5,1,1,2,6,1,1,3,1,6,2,7,1,1,1,1,1,1,7,1,6,1,2,2,1,1,6,4,5,1,7,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,5,2,4,1,NA,NA,NA,"Reject state coercion, borders, and bans. Support voluntary aid and address root causes of poverty."
fcef8247-9e32-49ec-81e1-06de61ad6cd7,2025-08-18T15:04:44Z,google,gemini-2.5-flash,uppsala_speaks,0,3792,293,ana,7,7,1,2,7,5,1,1,5,3,1,6,1,2,3,2,2,1,3,1,5,2,7,1,2,1,2,1,1,7,6,6,6,1,1,1,1,3,6,5,1,7,NA,NA,NA,NA,NA,NA,NA,NA,4,7,5,6,3,2,1,NA,NA,NA,"Support mutual aid and voluntary solutions; reject state bans, borders, and coercive laws."
6d3d0e46-18da-43c3-b3b6-6be81b30ec02,2025-08-18T15:05:32Z,google,gemini-2.5-flash,uppsala_speaks,0,3792,294,ana,7,7,1,1,7,4,1,1,5,1,1,6,1,2,1,1,1,1,3,1,2,1,7,2,1,1,1,1,1,7,2,2,1,2,1,1,1,3,1,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,5,7,3,6,2,4,1,NA,NA,NA,Reject state bans/deportation; prioritize voluntary aid & addressing root causes of poverty.
fd1993b5-5f73-48a9-92af-8f471152d98d,2025-08-18T15:06:34Z,google,gemini-2.5-flash,uppsala_speaks,0,3792,293,ana,7,7,1,2,7,2,1,1,5,1,1,6,1,3,2,2,1,1,3,1,3,1,7,2,1,1,1,1,1,7,6,2,2,2,1,1,1,6,5,4,1,6,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,3,2,6,7,NA,NA,NA,"Reject state coercion; advocate voluntary aid & addressing root causes, not criminalizing poverty."
c1a5392d-4163-4ff7-a6fa-5ac9ee2eb368,2025-08-18T15:07:40Z,google,gemini-2.5-flash,uppsala_speaks,0,3792,297,ana,7,7,1,2,7,4,1,1,5,1,2,5,1,2,2,1,1,1,4,1,4,1,7,1,1,1,1,1,2,7,1,7,2,7,1,1,1,6,4,3,1,7,NA,NA,NA,NA,NA,NA,NA,NA,4,7,5,6,2,3,1,NA,NA,NA,"Voluntary aid and addressing root causes of poverty are key, not state coercion, bans, or borders."
8d1772c0-f4eb-4269-ad69-1539de28e5ee,2025-08-18T20:17:33Z,google,gemini-2.5-flash,uppsala_speaks,0,3828,297,coa,7,7,1,3,7,4,1,4,6,2,7,6,1,2,3,3,2,7,6,1,6,1,5,1,2,1,2,1,7,7,1,7,5,7,1,1,1,7,6,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,5,7,4,1,6,3,2,NA,NA,NA,"As a displaced person, I know charity isn't enough. Systemic solutions and dignity are vital."
5332ce40-01aa-40ea-be30-1f6ae1708071,2025-08-18T20:18:22Z,google,gemini-2.5-flash,uppsala_speaks,0,3828,295,coa,7,7,1,4,7,5,1,2,6,2,6,7,1,2,7,1,1,7,7,1,1,1,5,1,2,1,2,1,6,7,1,7,1,7,1,1,1,7,6,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,5,7,3,4,1,6,2,NA,NA,NA,"As a displaced person, I prioritize helping victims and addressing root causes, not punishing the poor."
12a08709-48b1-4eb9-b8b7-f3d6db9ee01c,2025-08-18T20:19:24Z,google,gemini-2.5-flash,uppsala_speaks,0,3828,295,coa,7,7,2,6,7,4,1,4,6,1,6,7,1,2,6,3,1,7,7,2,6,1,6,2,4,1,1,1,7,7,1,7,6,7,1,1,1,7,6,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,4,7,3,6,2,5,1,NA,NA,NA,"Having lost my home, I prioritize compassion, aid, and addressing root causes for the displaced."
8b377630-f985-42a2-8cc3-4df06c41a5f8,2025-08-18T20:20:20Z,google,gemini-2.5-flash,uppsala_speaks,0,3828,294,coa,7,7,1,4,7,4,1,3,7,1,6,7,1,2,7,2,1,7,7,3,1,1,6,1,3,1,1,1,6,7,1,7,4,7,1,1,1,7,6,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,5,2,3,7,NA,NA,NA,"Forced to relocate, I prioritize addressing root causes and providing compassionate aid, not punishment."
9d13ad9a-9d42-440c-a948-f6e5e2e59106,2025-08-18T20:21:20Z,google,gemini-2.5-flash,uppsala_speaks,0,3828,291,coa,7,7,6,6,7,4,2,7,2,3,5,7,2,5,7,7,6,7,6,5,6,2,3,5,5,1,2,6,6,7,1,7,7,7,1,3,2,6,6,6,2,7,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,5,1,4,2,NA,NA,NA,Address root causes & provide humane support; avoid punitive measures for vulnerable people.
805dc7fe-64d9-4c81-8b28-770aa75dbfd9,2025-08-18T09:36:10Z,google,gemini-2.5-flash,uppsala_speaks,0,3801,296,con,5,5,7,7,3,7,7,7,2,7,1,1,6,7,7,7,7,5,1,7,6,7,1,7,7,7,7,7,1,1,1,7,7,7,6,6,6,1,6,3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,6,2,5,7,NA,NA,NA,"Prioritize national order, enforce laws, and address root causes abroad, not enable begging in Sweden."
1743522b-0bfd-4567-b729-9995b936365d,2025-08-18T13:56:48Z,google,gemini-2.5-flash,uppsala_speaks,0,3801,292,con,5,5,7,7,3,6,7,7,1,7,1,1,7,7,7,7,7,6,2,7,6,6,1,6,7,7,7,7,1,1,1,7,7,7,6,6,6,1,5,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,6,2,5,7,NA,NA,NA,"Protect national welfare, enforce laws, and address root causes abroad to maintain order."
f19f4830-dfc6-4932-b985-ffcb674d8064,2025-08-18T13:57:25Z,google,gemini-2.5-flash,uppsala_speaks,0,3801,294,con,6,6,7,7,5,7,7,7,2,7,2,1,7,7,7,7,7,3,1,7,6,7,1,7,7,7,7,7,2,2,1,7,7,7,7,6,6,1,6,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,4,3,5,7,NA,NA,NA,"Prioritize Swedish citizens, maintain order, and address root causes of begging in home countries."
105a897a-e237-422c-979a-2e15d1347702,2025-08-18T13:58:05Z,google,gemini-2.5-flash,uppsala_speaks,0,3801,295,con,6,4,7,7,3,7,7,7,1,7,1,1,6,7,7,7,7,2,1,7,6,6,1,7,7,7,7,7,1,1,6,7,7,7,6,6,7,1,6,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,3,5,2,7,NA,NA,NA,"Prioritize national welfare, enforce laws, and address issues in home countries to preserve societal order."
ce6d3ebb-1b40-4c8b-bce7-c6aeb6f3c20a,2025-08-18T13:58:52Z,google,gemini-2.5-flash,uppsala_speaks,0,3801,294,con,5,4,7,7,3,7,7,7,1,7,1,1,6,7,7,7,7,5,2,7,6,7,1,7,7,7,7,7,1,1,6,7,7,7,6,7,7,1,6,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,6,4,3,7,NA,NA,NA,"Focus on national order, enforce laws, deter begging, and ensure home countries take responsibility."
022773f5-0851-403f-a5c9-aab2ba4231ac,2025-08-18T13:47:07Z,google,gemini-2.5-flash,uppsala_speaks,0,3825,293,csk,2,2,7,7,2,7,7,7,1,7,1,1,7,7,7,7,7,7,1,7,6,7,1,7,7,7,7,7,1,1,1,7,7,7,7,7,7,1,6,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,5,6,4,7,NA,NA,NA,"Prioritize national economic well-being; beggars are a drain, not a contribution."
8b431d88-3d6c-421d-ac1a-d55707189025,2025-08-18T14:32:23Z,google,gemini-2.5-flash,uppsala_speaks,0,3825,292,csk,6,6,7,7,2,7,7,7,1,6,1,1,7,7,7,7,7,6,1,7,6,7,1,7,7,7,7,7,1,1,2,7,7,7,6,7,6,1,5,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,5,6,3,7,NA,NA,NA,Prioritize national economic growth and order; foreign beggars are a drain on resources.
971b7015-e985-4b07-a96a-568f04551b2e,2025-08-18T14:33:02Z,google,gemini-2.5-flash,uppsala_speaks,0,3825,293,csk,2,1,7,7,1,7,7,7,1,7,1,1,7,7,7,7,7,6,1,7,6,7,1,7,7,7,7,7,1,1,6,7,7,7,7,7,7,1,6,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,6,5,7,NA,NA,NA,"Economic growth and national interest demand self-reliance, not welfare expansion for foreign beggars."
a54f9d3a-6c52-433c-8476-5e2d2f32130b,2025-08-18T14:33:44Z,google,gemini-2.5-flash,uppsala_speaks,0,3825,291,csk,5,3,7,6,2,7,7,7,1,6,1,1,7,7,7,7,7,5,1,7,6,7,1,6,7,7,7,7,1,1,6,7,7,7,6,6,6,1,5,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,5,6,4,7,NA,NA,NA,"Protect national resources, enforce laws, and deter foreign beggars to maintain order."
7e912d73-e1ca-4545-a191-f140968746c5,2025-08-18T14:34:24Z,google,gemini-2.5-flash,uppsala_speaks,0,3825,295,csk,3,2,7,7,2,7,7,7,1,7,1,1,7,7,7,7,7,5,1,7,6,7,1,6,7,7,7,7,1,1,6,7,7,7,6,6,6,1,6,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,5,6,3,7,NA,NA,NA,"Sweden first. Foreign beggars drain resources and harm economic image. Enforce laws, no handouts."
5d3122e3-1a77-4d86-ac77-469cda68ba4a,2025-08-18T20:54:48Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,302,ctr,5,4,7,7,4,7,7,7,1,6,5,1,7,7,7,7,7,6,1,7,6,7,1,6,7,7,7,7,1,1,1,7,7,7,6,7,6,1,6,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,3,6,5,7,NA,NA,NA,"I'm barely surviving this heat. My taxes are for Swedes, not foreign beggars. They need to work or leave."
a742c7eb-46e4-43e7-b0d5-2a9f42a89103,2025-08-18T20:55:26Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,299,ctr,6,6,7,7,3,6,7,7,1,7,1,1,7,7,7,7,7,6,2,7,6,7,1,6,7,7,7,7,1,1,1,7,7,7,6,6,6,1,7,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,5,6,3,7,NA,NA,NA,My back's breaking in this heat. We can't afford to carry others who don't work.
377cdcba-5f53-497f-8370-81fc3e6813a6,2025-08-18T20:56:08Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,296,ctr,5,5,7,6,3,7,7,7,1,7,2,1,7,7,7,7,7,7,1,7,6,7,1,7,7,7,7,7,1,1,2,7,7,7,7,7,7,1,6,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,5,6,1,7,NA,NA,NA,"Too hot to work, losing pay. We need to focus on our own, not foreign beggars."
06cc7448-f837-4c61-8b25-c0e15d75ba1f,2025-08-18T20:56:53Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,300,ctr,5,4,7,6,3,6,6,7,1,7,1,1,7,6,7,7,7,6,2,7,6,6,1,6,7,7,7,7,1,1,1,7,7,7,6,6,6,1,7,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,3,6,4,7,NA,NA,NA,"This heat's killing my work. We got our own problems, can't afford more burdens on our system."
ac876354-20c4-4110-985a-360ccf6d992c,2025-08-19T08:17:03Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,303,ctr,5,4,7,7,4,7,7,7,1,6,5,1,7,7,7,7,7,6,1,7,6,7,1,6,7,7,7,7,1,1,1,7,7,7,6,7,6,1,6,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,5,6,3,7,NA,NA,NA,"Heat's killing me, losing work. Can't afford to help others when our own are struggling. Send 'em home."
b647851f-ba32-4b61-99ce-ef96bc055fd1,2025-08-18T21:25:04Z,google,gemini-2.5-flash,uppsala_speaks,0,3831,295,dis,7,7,2,3,7,5,1,5,6,2,7,6,1,3,6,4,2,7,3,2,6,2,5,2,2,1,2,2,7,7,1,7,6,7,1,1,1,6,5,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,5,2,3,1,NA,NA,NA,"As a survivor, I prioritize empathy. Address poverty's roots, offer humanitarian aid globally."
e6e61afb-0248-48e6-98ca-b9793bf1ad60,2025-08-18T21:25:48Z,google,gemini-2.5-flash,uppsala_speaks,0,3831,297,dis,7,7,4,6,7,5,3,6,6,3,6,6,1,5,7,6,4,7,6,4,2,2,5,2,4,1,2,4,6,7,1,7,7,7,1,1,2,6,5,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,7,4,6,1,3,2,NA,NA,NA,"Global issues like climate change and poverty need root-cause solutions, not just local bans or deportations."
f6a1e1a5-7d23-46f6-ae4f-4957e38f0c4e,2025-08-18T21:27:10Z,google,gemini-2.5-flash,uppsala_speaks,0,3831,297,dis,7,7,6,5,7,6,3,5,7,5,6,7,2,6,7,7,4,7,6,5,6,3,4,6,5,3,4,5,6,7,1,7,7,7,2,2,2,6,6,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,7,5,4,6,1,3,2,NA,NA,NA,"Poverty is a global challenge; help at source, offer aid, and ensure fair treatment for all."
b9928fb9-f09b-43fa-a052-91f4af20a9ce,2025-08-18T21:28:04Z,google,gemini-2.5-flash,uppsala_speaks,0,3831,293,dis,7,7,4,6,7,3,6,7,6,2,6,6,2,6,7,7,5,7,6,4,7,1,5,2,5,3,2,3,6,7,1,7,7,7,1,2,3,5,5,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,7,5,3,6,1,2,4,NA,NA,NA,"My experience highlights global vulnerability; help victims by addressing root causes, not just symptoms."
486ec692-a5b8-4b5c-bd0c-e79761f647bb,2025-08-19T08:17:59Z,google,gemini-2.5-flash,uppsala_speaks,0,3831,289,dis,7,7,1,3,7,4,1,5,6,2,7,7,1,2,6,5,3,7,6,1,2,1,6,1,4,1,1,1,7,7,1,7,7,7,1,1,1,6,6,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,5,1,3,2,NA,NA,NA,"Focus on root causes and global responsibility, not just local symptoms."
e9930fe2-c3b7-49e1-948c-f6bcc8bd1491,2025-08-18T15:41:51Z,google,gemini-2.5-flash,uppsala_speaks,0,3798,289,eco,7,7,2,5,7,5,1,4,5,2,7,7,1,3,7,4,1,7,6,2,6,1,4,2,2,1,2,1,7,7,1,7,7,7,1,1,1,5,6,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,7,3,6,1,4,2,NA,NA,NA,"Prioritize systemic solutions and global responsibility over punitive, exclusionary measures."
c4894500-2c85-49b6-a88f-2a008e28a1d7,2025-08-18T15:42:42Z,google,gemini-2.5-flash,uppsala_speaks,0,3798,289,eco,7,7,3,5,7,5,1,5,5,2,6,6,1,2,7,4,2,7,6,2,1,1,4,2,2,1,2,2,6,7,1,7,7,7,1,1,1,6,6,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,5,1,3,2,NA,NA,NA,Prioritize addressing root causes in home countries and providing humanitarian aid.
10d31237-18cb-416f-84f4-3f99adfd9481,2025-08-18T15:43:32Z,google,gemini-2.5-flash,uppsala_speaks,0,3798,291,eco,7,7,2,3,7,3,2,4,4,1,5,7,1,3,7,5,2,7,6,2,6,1,3,2,3,1,1,1,6,6,1,7,7,7,1,1,1,6,5,4,1,6,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,5,1,6,2,NA,NA,NA,"Focus on root causes and humanitarian aid, not punitive bans or deportations."
4fcf6659-63f7-4be0-bfe4-1903ec005473,2025-08-18T15:44:20Z,google,gemini-2.5-flash,uppsala_speaks,0,3798,291,eco,7,7,1,5,7,5,1,4,6,1,6,7,1,4,7,7,2,7,6,1,6,1,3,3,2,1,1,1,6,7,1,7,5,7,1,1,1,5,6,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,7,1,4,2,NA,NA,NA,Address root causes of poverty & discrimination; support human dignity & international cooperation.
8d62686a-7d2f-4e7b-b70c-e6daee132872,2025-08-18T15:45:37Z,google,gemini-2.5-flash,uppsala_speaks,0,3798,293,eco,7,7,4,6,7,4,3,6,2,3,6,5,1,5,7,6,4,7,5,4,6,3,2,5,5,1,3,5,6,6,1,7,7,7,1,2,2,4,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,5,1,4,2,NA,NA,NA,"Prioritize systemic solutions at source, compassionate aid, and societal change within ecological limits."
9ad207c8-7a4b-480f-98fe-3dc6a4dd4a34,2025-08-18T21:56:13Z,google,gemini-2.5-flash,uppsala_speaks,0,3822,296,eld,6,6,7,6,5,6,7,7,2,6,2,2,7,6,7,7,6,7,1,7,6,6,1,7,7,7,7,7,1,1,1,7,7,7,6,7,6,1,6,5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,3,6,4,7,NA,NA,NA,"Our city's struggling. We need to prioritize our own, not add more burdens or disorder."
bff46a81-3a1f-41f8-b50e-31b51ea78c8b,2025-08-18T21:56:50Z,google,gemini-2.5-flash,uppsala_speaks,0,3822,295,eld,7,7,6,6,7,6,6,7,6,6,1,2,6,6,7,7,6,7,2,7,6,6,3,6,6,7,5,6,2,3,2,7,7,7,5,4,5,1,7,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,6,1,2,7,NA,NA,NA,"Help them at home. Our city's overwhelmed, especially with this heat and services failing."
7e1812be-aa91-4560-9fa0-7e4f72b6ea82,2025-08-18T21:57:36Z,google,gemini-2.5-flash,uppsala_speaks,0,3822,299,eld,7,7,6,5,7,6,6,6,6,7,2,2,5,6,7,7,7,6,6,7,6,6,2,5,7,7,6,7,5,5,6,7,7,7,6,5,6,1,7,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,5,2,6,7,NA,NA,NA,"Our city's struggling. Resources must go to Swedes. Begging needs to stop, fix it abroad."
d05dcbca-8eef-4020-928d-24c269c7537b,2025-08-18T21:58:21Z,google,gemini-2.5-flash,uppsala_speaks,0,3822,297,eld,5,5,7,6,4,7,6,7,3,7,2,1,6,6,7,7,7,6,5,7,6,7,1,6,7,7,7,7,2,1,2,7,7,6,6,6,6,1,7,5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,6,1,5,7,NA,NA,NA,"Our city's already strained. Solutions belong in their home countries, not adding to our burden here."
72ef076d-474e-43ca-80b6-b53cd88f6212,2025-08-18T21:58:56Z,google,gemini-2.5-flash,uppsala_speaks,0,3822,292,eld,5,5,7,6,4,7,7,7,4,6,1,2,6,7,7,7,7,7,2,7,6,7,1,6,7,7,7,7,1,2,1,7,7,7,7,6,7,1,7,5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,6,1,5,7,NA,NA,NA,"Focus on home countries, enforce laws, and protect our city from further strain."
da37dffb-5015-45d1-b6ae-186232e6c18c,2025-08-18T22:25:36Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,292,far,7,7,1,3,7,5,1,4,7,1,7,7,1,3,4,2,1,7,7,1,6,1,6,2,1,1,1,1,7,7,1,7,2,7,1,1,1,7,6,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,4,7,6,1,3,5,2,NA,NA,NA,Empathy for victims of poverty; prioritize aid & root causes over punitive measures.
c302a301-1d75-49e5-9110-63cbd7b118af,2025-08-18T22:27:23Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,295,far,7,7,1,2,7,3,1,4,6,1,6,7,1,3,5,3,1,7,6,1,6,1,6,3,2,1,1,1,7,7,1,7,2,7,1,1,1,7,6,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,5,1,4,2,NA,NA,NA,"Having lost our home to climate, we empathize; help the vulnerable, address root causes."
48bb2063-ec32-41f5-a5a1-a45fd7652979,2025-08-18T22:28:03Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,296,far,7,7,1,3,7,6,1,3,7,1,7,7,1,2,6,2,1,7,7,2,2,1,6,1,2,1,1,1,7,7,1,7,2,7,1,1,1,7,6,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,4,1,5,2,NA,NA,NA,"Our experience teaches compassion; help the vulnerable, address root causes, don't criminalize poverty."
b9f07a77-b618-4aba-b966-4c7f9667958a,2025-08-18T22:28:46Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,292,far,7,7,1,4,7,3,1,6,6,1,6,7,1,4,3,2,1,6,2,1,6,1,6,1,4,1,1,1,7,7,1,7,6,7,1,1,1,7,6,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,4,2,3,1,NA,NA,NA,"As displaced, we prioritize compassion & systemic aid for all, rejecting punitive measures."
de856e45-0361-4662-8849-2879c80f01eb,2025-08-19T08:18:58Z,google,gemini-2.5-flash,uppsala_speaks,0,3819,294,far,7,7,1,3,7,5,1,4,7,1,7,7,1,3,4,2,1,7,6,1,2,1,6,1,2,1,1,1,7,7,1,7,6,7,1,1,1,7,6,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,3,2,4,1,NA,NA,NA,"Displaced ourselves, we prioritize compassion and systemic solutions for all, not criminalizing poverty."
a9f900ea-08ce-47c3-9045-8019cfc242a5,2025-08-18T16:14:26Z,google,gemini-2.5-flash,uppsala_speaks,0,3795,291,fas,2,2,7,7,1,7,7,7,1,7,1,1,7,6,7,7,7,6,1,7,7,7,1,7,7,7,7,7,1,1,7,7,7,7,7,7,7,1,6,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,5,6,3,7,NA,NA,NA,"National strength demands order, control, and no foreign burdens on our nation."
05fd748f-b2c8-443a-acae-a9c991116338,2025-08-18T16:15:01Z,google,gemini-2.5-flash,uppsala_speaks,0,3795,290,fas,5,5,7,7,2,7,7,7,1,7,1,1,7,7,7,7,7,6,1,7,6,7,1,7,7,7,7,7,1,1,6,7,7,7,7,7,7,1,3,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,2,6,4,5,NA,NA,NA,"National strength demands strict enforcement against foreign beggars, prioritizing our own citizens."
