case,dri,source,stage,permutation
Winterthur,0.4225872507552817,permutation,0,947
Winterthur,0.2695403945277297,permutation,0,948
Winterthur,0.20821612092236896,permutation,0,949
Winterthur,0.57977900333709,permutation,0,950
Winterthur,0.37164552222287384,permutation,0,951
Winterthur,0.3343336065687319,permutation,0,952
Winterthur,0.3249966127804105,permutation,0,953
Winterthur,0.3802756630325179,permutation,0,954
Winterthur,0.32514613279187343,permutation,0,955
Winterthur,0.34685654988941184,permutation,0,956
Winterthur,0.1859961253793525,permutation,0,957
Winterthur,0.554377182367138,permutation,0,958
Winterthur,0.2585060893719906,permutation,0,959
Winterthur,0.4782031103406148,permutation,0,960
Winterthur,0.2720498646879872,permutation,0,961
Winterthur,0.44119195555457735,permutation,0,962
Winterthur,0.18943446895618044,permutation,0,963
Winterthur,0.5145773041804769,permutation,0,964
Winterthur,0.5408614447523723,permutation,0,965
Winterthur,0.19752714362104395,permutation,0,966
Winterthur,0.5728191703345533,permutation,0,967
Winterthur,0.17325401219708625,permutation,0,968
Winterthur,0.1696029814971174,permutation,0,969
Winterthur,0.5393836071936073,permutation,0,970
Winterthur,0.2543013916636725,permutation,0,971
Winterthur,0.43310083942595123,permutation,0,972
Winterthur,0.2691440509341536,permutation,0,973
Winterthur,0.4991952186376336,permutation,0,974
Winterthur,0.4729462590888298,permutation,0,975
Winterthur,0.1985892592371039,permutation,0,976
Winterthur,0.35404339658614825,permutation,0,977
Winterthur,0.3093739247089651,permutation,0,978
Winterthur,0.29457567918061156,permutation,0,979
Winterthur,0.3677026788115807,permutation,0,980
Winterthur,0.2814697046977863,permutation,0,981
Winterthur,0.4435828830171409,permutation,0,982
Winterthur,0.3698252566852498,permutation,0,983
Winterthur,0.31428195483102406,permutation,0,984
Winterthur,0.045359997604931035,permutation,0,985
Winterthur,0.6458946627245921,permutation,0,986
Winterthur,0.3331843794769491,permutation,0,987
Winterthur,0.3703337643343563,permutation,0,988
Winterthur,0.5031570239338126,permutation,0,989
Winterthur,0.23704701060177014,permutation,0,990
Winterthur,0.27898149894203583,permutation,0,991
Winterthur,0.4127971765022036,permutation,0,992
Winterthur,0.26826700997146835,permutation,0,993
Winterthur,0.4385027158105679,permutation,0,994
Winterthur,0.5687924708433103,permutation,0,995
Winterthur,0.20905546546551124,permutation,0,996
Winterthur,0.308640920999524,permutation,0,997
Winterthur,0.4285327753684729,permutation,0,998
Winterthur,0.47125468023326755,permutation,0,999
Winterthur,0.20867765387039827,permutation,0,1000
Winterthur,0.18230453872823849,permutation,0,1001
Winterthur,0.5879053587766327,permutation,0,1002
Winterthur,0.4339200311343714,permutation,0,1003
Winterthur,0.33590173714906313,permutation,0,1004
Winterthur,0.3682781035875975,permutation,0,1005
Winterthur,0.3397822639502539,permutation,0,1006
Winterthur,0.4264704676336488,permutation,0,1007
Winterthur,0.24175752554346452,permutation,0,1008
Winterthur,0.29953053759625337,permutation,0,1009
Winterthur,0.4092848040777226,permutation,0,1010
Winterthur,0.28439862747792133,permutation,0,1011
Winterthur,0.3936714523525826,permutation,0,1012
Winterthur,0.5123902302879586,permutation,0,1013
Winterthur,0.20057958788591757,permutation,0,1014
Winterthur,0.2709839783336292,permutation,0,1015
Winterthur,0.5210768688690441,permutation,0,1016
Winterthur,0.3671578700624816,permutation,0,1017
Winterthur,0.31177133239373256,permutation,0,1018
Winterthur,0.23122877157846,permutation,0,1019
Winterthur,0.5195670618247621,permutation,0,1020
Winterthur,0.3599120075344786,permutation,0,1021
Winterthur,0.31823228524070557,permutation,0,1022
Winterthur,0.45013214988771555,permutation,0,1023
Winterthur,0.25287352094648585,permutation,0,1024
Winterthur,0.2609370212564561,permutation,0,1025
Winterthur,0.45559788914779786,permutation,0,1026
Winterthur,0.41918146642497933,permutation,0,1027
Winterthur,0.29136341123108567,permutation,0,1028
Winterthur,0.3706420738676628,permutation,0,1029
Winterthur,0.3200289643210352,permutation,0,1030
Winterthur,0.3050086605755413,permutation,0,1031
Winterthur,0.4136352466876292,permutation,0,1032
Winterthur,0.37123256516958825,permutation,0,1033
Winterthur,0.3433241547421526,permutation,0,1034
Winterthur,0.43097719440586424,permutation,0,1035
Winterthur,0.32352932243048627,permutation,0,1036
Winterthur,0.3340922193921878,permutation,0,1037
Winterthur,0.3065805233313226,permutation,0,1038
Winterthur,0.4688961674335548,permutation,0,1039
Winterthur,0.2309019267272865,permutation,0,1040
Winterthur,0.23037736738025716,permutation,0,1041
Winterthur,0.4352601311614608,permutation,0,1042
Winterthur,0.5096183278377682,permutation,0,1043
Winterthur,0.18915813743123033,permutation,0,1044
Winterthur,0.3122236954565081,permutation,0,1045
Winterthur,0.39711777906875123,permutation,0,1046
Winterthur,0.53300172592709,permutation,0,1047
Winterthur,0.23830580971245818,permutation,0,1048
Winterthur,0.4653958904565345,permutation,0,1049
Winterthur,0.29521887080866516,permutation,0,1050
Winterthur,0.5649855245545838,permutation,0,1051
Winterthur,0.16350562653654976,permutation,0,1052
Winterthur,0.35920467070405215,permutation,0,1053
Winterthur,0.3215975405382592,permutation,0,1054
Winterthur,0.42280738531552786,permutation,0,1055
Winterthur,0.28642813137550016,permutation,0,1056
Winterthur,0.29274542424795347,permutation,0,1057
Winterthur,0.402612005338717,permutation,0,1058
Winterthur,0.217710546043832,permutation,0,1059
Winterthur,0.48836091138355675,permutation,0,1060
Winterthur,0.4726840907682799,permutation,0,1061
Winterthur,0.23377145565661972,permutation,0,1062
Winterthur,0.5897094272832066,permutation,0,1063
Winterthur,0.15539711600994166,permutation,0,1064
Winterthur,0.5767767337635541,permutation,0,1065
Winterthur,0.21755816690073937,permutation,0,1066
Winterthur,0.540369667832532,permutation,0,1067
Winterthur,0.11650180221907425,permutation,0,1068
Winterthur,0.2577024833625521,permutation,0,1069
Winterthur,0.4801585432358273,permutation,0,1070
Winterthur,0.5165231104937738,permutation,0,1071
Winterthur,0.23796124331998825,permutation,0,1072
Winterthur,0.49044830288089725,permutation,0,1073
Winterthur,0.2373736547921257,permutation,0,1074
Winterthur,0.5416603613863422,permutation,0,1075
Winterthur,0.15743522001497645,permutation,0,1076
Winterthur,0.24443666205143377,permutation,0,1077
Winterthur,0.4111151985142161,permutation,0,1078
Winterthur,0.29790929604640315,permutation,0,1079
Winterthur,0.388333343759824,permutation,0,1080
Winterthur,0.269003890995021,permutation,0,1081
Winterthur,0.4543468293542501,permutation,0,1082
Winterthur,0.21177970636153276,permutation,0,1083
Winterthur,0.507373911359863,permutation,0,1084
Winterthur,0.3348176198239321,permutation,0,1085
Winterthur,0.382825678711765,permutation,0,1086
Winterthur,0.24665968778864533,permutation,0,1087
Winterthur,0.44986543780461985,permutation,0,1088
Winterthur,0.36266068222290504,permutation,0,1089
Winterthur,0.3188250352965991,permutation,0,1090
Winterthur,0.4434876724038488,permutation,0,1091
Winterthur,0.24699710536130537,permutation,0,1092
Winterthur,0.30432946094606894,permutation,0,1093
Winterthur,0.4140232939630053,permutation,0,1094
Winterthur,0.20860053106299192,permutation,0,1095
Winterthur,0.5110911211711282,permutation,0,1096
Winterthur,0.2670348100664073,permutation,0,1097
Winterthur,0.39187659013263954,permutation,0,1098
Winterthur,0.5208538005492267,permutation,0,1099
Winterthur,0.20185708821573578,permutation,0,1100
Winterthur,0.3262890784546,permutation,0,1101
Winterthur,0.45767540972846255,permutation,0,1102
Winterthur,0.6392682776717269,permutation,0,1103
Winterthur,0.2308897571867763,permutation,0,1104
Winterthur,0.328343840654592,permutation,0,1105
Winterthur,0.33991842688251084,permutation,0,1106
Winterthur,0.4615421283908956,permutation,0,1107
Winterthur,0.21708822371715097,permutation,0,1108
Winterthur,0.2544137345905666,permutation,0,1109
Winterthur,0.45835226354546177,permutation,0,1110
Winterthur,0.49637616269056384,permutation,0,1111
Winterthur,0.24394736150501273,permutation,0,1112
Winterthur,0.4516756383149212,permutation,0,1113
Winterthur,0.2896488591281594,permutation,0,1114
Winterthur,0.25011669198708564,permutation,0,1115
Winterthur,0.4290743316217138,permutation,0,1116
Winterthur,0.29009332592519343,permutation,0,1117
Winterthur,0.37369046918353854,permutation,0,1118
Winterthur,0.29518254218262907,permutation,0,1119
Winterthur,0.3987701754582964,permutation,0,1120
Winterthur,0.14291738087892192,permutation,0,1121
Winterthur,0.5764945363303031,permutation,0,1122
Winterthur,0.4356919041678875,permutation,0,1123
Winterthur,0.32284714486044397,permutation,0,1124
Winterthur,0.24017899766957673,permutation,0,1125
Winterthur,0.4290760908344913,permutation,0,1126
Winterthur,0.34819907977006026,permutation,0,1127
Winterthur,0.29275535700134303,permutation,0,1128
Winterthur,0.4153338584225812,permutation,0,1129
Winterthur,0.3265222867424311,permutation,0,1130
Winterthur,0.1919495154178943,permutation,0,1131
Winterthur,0.4982001874749169,permutation,0,1132
Winterthur,0.4361464420082999,permutation,0,1133
Winterthur,0.27042998007596797,permutation,0,1134
Winterthur,0.2316096715325313,permutation,0,1135
Winterthur,0.46876788089089083,permutation,0,1136
Winterthur,0.494952867212314,permutation,0,1137
Winterthur,0.20259637986402912,permutation,0,1138
Winterthur,0.2699358925364972,permutation,0,1139
Winterthur,0.43646159453170874,permutation,0,1140
Winterthur,0.28241036026923894,permutation,0,1141
Winterthur,0.43160009688434564,permutation,0,1142
Winterthur,0.2964862482440307,permutation,0,1143
Winterthur,0.40899735275082216,permutation,0,1144
Winterthur,0.30500023185300384,permutation,0,1145
Winterthur,0.39548257658704,permutation,0,1146
Winterthur,0.24957877067058987,permutation,0,1147
Winterthur,0.5273500964938347,permutation,0,1148
Winterthur,0.40865779352507814,permutation,0,1149
Winterthur,0.3252934573651003,permutation,0,1150
Winterthur,0.30517589423658076,permutation,0,1151
Winterthur,0.39339889175882736,permutation,0,1152
Winterthur,0.4901647416613468,permutation,0,1153
Winterthur,0.21802318512265284,permutation,0,1154
Winterthur,0.6356425308300286,permutation,0,1155
Winterthur,0.12348190297005646,permutation,0,1156
Winterthur,0.22706733208978203,permutation,0,1157
Winterthur,0.5064097745609895,permutation,0,1158
Winterthur,0.32988411408588814,permutation,0,1159
Winterthur,0.4279968002360226,permutation,0,1160
Winterthur,0.3075404336970038,permutation,0,1161
Winterthur,0.3332255813303604,permutation,0,1162
Winterthur,0.19798996983505068,permutation,0,1163
Winterthur,0.4992398444946695,permutation,0,1164
Winterthur,0.3803053448740732,permutation,0,1165
Winterthur,0.3359411846656357,permutation,0,1166
Winterthur,0.2994319990955101,permutation,0,1167
Winterthur,0.3999414567756985,permutation,0,1168
Winterthur,0.21545682396458243,permutation,0,1169
Winterthur,0.48051643752993667,permutation,0,1170
Winterthur,0.47415246050093485,permutation,0,1171
Winterthur,0.1644567718316443,permutation,0,1172
Winterthur,0.39686176890852076,permutation,0,1173
Winterthur,0.3061054065835904,permutation,0,1174
Winterthur,0.4415363048295413,permutation,0,1175
Winterthur,0.2688891673740288,permutation,0,1176
Winterthur,0.48089707413522786,permutation,0,1177
Winterthur,0.23451281574423,permutation,0,1178
Winterthur,0.37499079405784985,permutation,0,1179
Winterthur,0.3017259426005381,permutation,0,1180
Winterthur,0.48683375563084286,permutation,0,1181
Winterthur,0.20375895906188757,permutation,0,1182
Winterthur,0.32764986292488363,permutation,0,1183
Winterthur,0.4342724326589569,permutation,0,1184
Winterthur,0.421048652643905,permutation,0,1185
Winterthur,0.2957127603587122,permutation,0,1186
Winterthur,0.377095909983993,permutation,0,1187
Winterthur,0.3562820230011172,permutation,0,1188
Winterthur,0.3670525532935802,permutation,0,1189
Winterthur,0.3627486022530635,permutation,0,1190
Winterthur,0.3490478085960642,permutation,0,1191
Winterthur,0.3381313929316174,permutation,0,1192
Winterthur,0.21562573107770433,permutation,0,1193
Winterthur,0.5307389890461358,permutation,0,1194
Winterthur,0.5693391805210652,permutation,0,1195
Winterthur,0.15467318893115056,permutation,0,1196
Winterthur,0.5562303424237409,permutation,0,1197
Winterthur,0.18457124516608991,permutation,0,1198
Winterthur,0.3033246997887369,permutation,0,1199
Winterthur,0.3625050240384329,permutation,0,1200
Winterthur,0.2577901166224883,permutation,0,1201
Winterthur,0.5031242151545294,permutation,0,1202
Winterthur,0.2719897338911472,permutation,0,1203
Winterthur,0.43140405445219865,permutation,0,1204
Winterthur,0.4909129461642232,permutation,0,1205
Winterthur,0.18179160115084958,permutation,0,1206
Winterthur,0.42282359367311617,permutation,0,1207
Winterthur,0.31699276420057076,permutation,0,1208
Winterthur,0.5141013411099422,permutation,0,1209
Winterthur,0.25314253958278377,permutation,0,1210
Winterthur,0.27207052444465996,permutation,0,1211
Winterthur,0.4402715884948387,permutation,0,1212
Winterthur,0.36415386473252265,permutation,0,1213
Winterthur,0.3358350043330247,permutation,0,1214
Winterthur,0.3492401103447087,permutation,0,1215
Winterthur,0.3733899174608377,permutation,0,1216
Winterthur,0.2809413225273416,permutation,0,1217
Winterthur,0.4333040533433672,permutation,0,1218
Winterthur,0.4494414908832187,permutation,0,1219
Winterthur,0.2423101931400673,permutation,0,1220
Winterthur,0.324898663432045,permutation,0,1221
Winterthur,0.3923367885199609,permutation,0,1222
Winterthur,0.2073134828784644,permutation,0,1223
Winterthur,0.48846793593801596,permutation,0,1224
Winterthur,0.5904789432353437,permutation,0,1225
Winterthur,0.16455960099872735,permutation,0,1226
Winterthur,0.5738805034320453,permutation,0,1227
Winterthur,0.24666927061033217,permutation,0,1228
Winterthur,0.35729928864057126,permutation,0,1229
Winterthur,0.3443593215184375,permutation,0,1230
Winterthur,0.5535140148209736,permutation,0,1231
Winterthur,0.16304376912987517,permutation,0,1232
Winterthur,0.4966735188910367,permutation,0,1233
Winterthur,0.2188630795633082,permutation,0,1234
Winterthur,0.153784854747385,permutation,0,1235
Winterthur,0.46787287785991394,permutation,0,1236
Winterthur,0.38252522706678294,permutation,0,1237
Winterthur,0.3720298193056788,permutation,0,1238
Winterthur,0.3584825707885839,permutation,0,1239
Winterthur,0.35370919624202823,permutation,0,1240
Winterthur,0.3860206935818238,permutation,0,1241
Winterthur,0.31332664226052787,permutation,0,1242
Winterthur,0.26454669261380825,permutation,0,1243
Winterthur,0.3991795099462643,permutation,0,1244
Winterthur,0.2654463578488755,permutation,0,1245
Winterthur,0.4868267391839054,permutation,0,1246
Winterthur,0.2601255023365654,permutation,0,1247
Winterthur,0.460367991559566,permutation,0,1248
Winterthur,0.3781038650243873,permutation,0,1249
Winterthur,0.2995244045743395,permutation,0,1250
Winterthur,0.3474364695080845,permutation,0,1251
Winterthur,0.3427645450907475,permutation,0,1252
Winterthur,0.26752825377660683,permutation,0,1253
Winterthur,0.43603667546791813,permutation,0,1254
Winterthur,0.3140152485225154,permutation,0,1255
Winterthur,0.39794805654574605,permutation,0,1256
Winterthur,0.5812934468339779,permutation,0,1257
Winterthur,0.12983246619015842,permutation,0,1258
Winterthur,0.3829527543030935,permutation,0,1259
Winterthur,0.29302259219597304,permutation,0,1260
Winterthur,0.39221121037709095,permutation,0,1261
Winterthur,0.29549164333382394,permutation,0,1262
Winterthur,0.3069615023449077,permutation,0,1263
Winterthur,0.390570773415704,permutation,0,1264
Winterthur,0.4563142280532073,permutation,0,1265
Winterthur,0.2750497713637685,permutation,0,1266
Winterthur,0.16965557649197627,permutation,0,1267
Winterthur,0.5622593962409455,permutation,0,1268
Winterthur,0.42010100144356666,permutation,0,1269
Winterthur,0.23264767456209623,permutation,0,1270
Winterthur,0.39227350807577843,permutation,0,1271
Winterthur,0.3119353273178396,permutation,0,1272
Winterthur,0.4575911568271136,permutation,0,1273
Winterthur,0.2951003004448829,permutation,0,1274
Winterthur,0.47624618911660543,permutation,0,1275
Winterthur,0.27355790106827116,permutation,0,1276
Winterthur,0.26237670351543607,permutation,0,1277
Winterthur,0.3971304536593838,permutation,0,1278
Winterthur,0.31944882647228523,permutation,0,1279
Winterthur,0.40107035023863635,permutation,0,1280
Winterthur,0.2641502366923525,permutation,0,1281
Winterthur,0.39400869282869455,permutation,0,1282
Winterthur,0.34053974214190497,permutation,0,1283
Winterthur,0.3470161842186428,permutation,0,1284
Winterthur,0.28373618180328064,permutation,0,1285
Winterthur,0.5403870732425893,permutation,0,1286
Winterthur,0.3664514756939201,permutation,0,1287
Winterthur,0.35378828716733235,permutation,0,1288
Winterthur,0.314364020773664,permutation,0,1289
Winterthur,0.3866398623247109,permutation,0,1290
Winterthur,0.5063344245841899,permutation,0,1291
Winterthur,0.2070329046442536,permutation,0,1292
Winterthur,0.4532192933639023,permutation,0,1293
Winterthur,0.2088182743903806,permutation,0,1294
Winterthur,0.17068632268673278,permutation,0,1295
Winterthur,0.4987306245544456,permutation,0,1296
Winterthur,0.39653534318764705,permutation,0,1297
Winterthur,0.30772186585286154,permutation,0,1298
Winterthur,0.3080079973677361,permutation,0,1299
Winterthur,0.35223941987465834,permutation,0,1300
Winterthur,0.23674181444458986,permutation,0,1301
Winterthur,0.5030019388112972,permutation,0,1302
Winterthur,0.4278454568335788,permutation,0,1303
Winterthur,0.2232384371145273,permutation,0,1304
Winterthur,0.2921991959330401,permutation,0,1305
Winterthur,0.3651931794502452,permutation,0,1306
Winterthur,0.4109179080322716,permutation,0,1307
Winterthur,0.2692049752923309,permutation,0,1308
Winterthur,0.5832590470957097,permutation,0,1309
Winterthur,0.1695066651453958,permutation,0,1310
Winterthur,0.18988455764691037,permutation,0,1311
Winterthur,0.560841986018408,permutation,0,1312
Winterthur,0.5737447667078508,permutation,0,1313
Winterthur,0.15345390057695907,permutation,0,1314
Winterthur,0.46418584910909244,permutation,0,1315
Winterthur,0.2290954888664105,permutation,0,1316
Winterthur,0.21387255074819955,permutation,0,1317
Winterthur,0.4192184346454575,permutation,0,1318
Winterthur,0.3493867098724812,permutation,0,1319
Winterthur,0.3499030738078097,permutation,0,1320
Winterthur,0.30679335056511303,permutation,0,1321
Winterthur,0.38346856916764693,permutation,0,1322
Winterthur,0.26301362981402865,permutation,0,1323
Winterthur,0.34359711695015327,permutation,0,1324
Winterthur,0.5957667340153248,permutation,0,1325
Winterthur,0.18084520047954822,permutation,0,1326
Winterthur,0.33508545748381446,permutation,0,1327
Winterthur,0.3199441512405361,permutation,0,1328
Winterthur,0.37523661092099836,permutation,0,1329
Winterthur,0.2869382783618366,permutation,0,1330
Winterthur,0.39751370489810567,permutation,0,1331
Winterthur,0.3443200450081494,permutation,0,1332
Winterthur,0.39691299848747597,permutation,0,1333
Winterthur,0.3179516023987874,permutation,0,1334
Winterthur,0.5432485231323991,permutation,0,1335
Winterthur,0.17663254326162092,permutation,0,1336
Winterthur,0.5481264586113521,permutation,0,1337
Winterthur,0.18330041048666135,permutation,0,1338
Winterthur,0.357375326966922,permutation,0,1339
Winterthur,0.32908243259146897,permutation,0,1340
Winterthur,0.4184974357147273,permutation,0,1341
Winterthur,0.27536333628486864,permutation,0,1342
Winterthur,0.2458801853869541,permutation,0,1343
Winterthur,0.5025653712870326,permutation,0,1344
Winterthur,0.3412643219105089,permutation,0,1345
Winterthur,0.31650582600252974,permutation,0,1346
Winterthur,0.33138745698067695,permutation,0,1347
Winterthur,0.4362674134172506,permutation,0,1348
Winterthur,0.41300510698052384,permutation,0,1349
Winterthur,0.2920031589538399,permutation,0,1350
Winterthur,0.39241672534371586,permutation,0,1351
Winterthur,0.23684787249942119,permutation,0,1352
Winterthur,0.49602284284806353,permutation,0,1353
Winterthur,0.2812375693845095,permutation,0,1354
Winterthur,0.6212601939975373,permutation,0,1355
Winterthur,0.10800976793601724,permutation,0,1356
Winterthur,0.30574945620108296,permutation,0,1357
Winterthur,0.38764228630930586,permutation,0,1358
Winterthur,0.3055917964206767,permutation,0,1359
Winterthur,0.40331608187370005,permutation,0,1360
Winterthur,0.3718606521415637,permutation,0,1361
Winterthur,0.33737991468200956,permutation,0,1362
Winterthur,0.49189146142400864,permutation,0,1363
Winterthur,0.2575921662217815,permutation,0,1364
Winterthur,0.23908871931321163,permutation,0,1365
Winterthur,0.41647206834008954,permutation,0,1366
Winterthur,0.26403680050372924,permutation,0,1367
Winterthur,0.3991882041758714,permutation,0,1368
Winterthur,0.46565467140160277,permutation,0,1369
Winterthur,0.2938899893117404,permutation,0,1370
Winterthur,0.3955449671379341,permutation,0,1371
Winterthur,0.3135940349403483,permutation,0,1372
Winterthur,0.45817769928973173,permutation,0,1373
Winterthur,0.2695187095376175,permutation,0,1374
Winterthur,0.4977751905134056,permutation,0,1375
Winterthur,0.21261092296521755,permutation,0,1376
Winterthur,0.3698155853178837,permutation,0,1377
Winterthur,0.32991161177434747,permutation,0,1378
Winterthur,0.6388898960350733,permutation,0,1379
Winterthur,0.17267366762336445,permutation,0,1380
Winterthur,0.5204567876963468,permutation,0,1381
Winterthur,0.2197268177406284,permutation,0,1382
Winterthur,0.5701888313605246,permutation,0,1383
Winterthur,0.15565514336458808,permutation,0,1384
Winterthur,0.4141555377841013,permutation,0,1385
Winterthur,0.33408608447621524,permutation,0,1386
Winterthur,0.4572556131939305,permutation,0,1387
Winterthur,0.27286730932183634,permutation,0,1388
Winterthur,0.15756362336121876,permutation,0,1389
Winterthur,0.5133609196642432,permutation,0,1390
Winterthur,0.31232230149461637,permutation,0,1391
Winterthur,0.44973858935212907,permutation,0,1392
Winterthur,0.4405127748980824,permutation,0,1393
Winterthur,0.2692772317389587,permutation,0,1394
Winterthur,0.3270575079433655,permutation,0,1395
Winterthur,0.35306743449457434,permutation,0,1396
Winterthur,0.5673151482474827,permutation,0,1397
Winterthur,0.2213806122808728,permutation,0,1398
Winterthur,0.31274802970408233,permutation,0,1399
Winterthur,0.3798175001845907,permutation,0,1400
Winterthur,0.3489380221262357,permutation,0,1401
Winterthur,0.35245065180618274,permutation,0,1402
Winterthur,0.3303051350521684,permutation,0,1403
Winterthur,0.35602649498503025,permutation,0,1404
Winterthur,0.18729524334735403,permutation,0,1405
Winterthur,0.5241454675926165,permutation,0,1406
Winterthur,0.27165587411617875,permutation,0,1407
Winterthur,0.41244671011435874,permutation,0,1408
Winterthur,0.3099272665103059,permutation,0,1409
Winterthur,0.35455197836888575,permutation,0,1410
Winterthur,0.3104691886549771,permutation,0,1411
Winterthur,0.38355543490940947,permutation,0,1412
Winterthur,0.19736221696149103,permutation,0,1413
Winterthur,0.46717318901705496,permutation,0,1414
Winterthur,0.21255572347583906,permutation,0,1415
Winterthur,0.5309275106184381,permutation,0,1416
Winterthur,0.31712398397342345,permutation,0,1417
Winterthur,0.3587807666619738,permutation,0,1418
Winterthur,0.3296857818992174,permutation,0,1419
Winterthur,0.36834677933411597,permutation,0,1420
Winterthur,0.38822159259315714,permutation,0,1421
Winterthur,0.31977807489492194,permutation,0,1422
Winterthur,0.2991629796245163,permutation,0,1423
Winterthur,0.3914350323835205,permutation,0,1424
Winterthur,0.3044162689594756,permutation,0,1425
Winterthur,0.3524128501833128,permutation,0,1426
Winterthur,0.48690700273536014,permutation,0,1427
Winterthur,0.22426771053348227,permutation,0,1428
Winterthur,0.3992018601171543,permutation,0,1429
Winterthur,0.31038748823718953,permutation,0,1430
Winterthur,0.5083129164506341,permutation,0,1431
Winterthur,0.2594708897421272,permutation,0,1432
Winterthur,0.34732100749429984,permutation,0,1433
Winterthur,0.34566804876484847,permutation,0,1434
Winterthur,0.4928324115559575,permutation,0,1435
Winterthur,0.21570706143940588,permutation,0,1436
Winterthur,0.3904788988343617,permutation,0,1437
Winterthur,0.30307079643409573,permutation,0,1438
Winterthur,0.3477325753947469,permutation,0,1439
Winterthur,0.3879744819165034,permutation,0,1440
Winterthur,0.36842544581257664,permutation,0,1441
Winterthur,0.33698538556740565,permutation,0,1442
Winterthur,0.44267688192376276,permutation,0,1443
Winterthur,0.26473316044036,permutation,0,1444
Winterthur,0.31198885916618324,permutation,0,1445
Winterthur,0.36255599744223543,permutation,0,1446
Winterthur,0.4461157512501288,permutation,0,1447
Winterthur,0.2763503885714531,permutation,0,1448
Winterthur,0.4236194722025186,permutation,0,1449
Winterthur,0.30098578873680215,permutation,0,1450
Winterthur,0.39950406304500663,permutation,0,1451
Winterthur,0.27139717932838736,permutation,0,1452
Winterthur,0.45371996893125455,permutation,0,1453
Winterthur,0.2644927774096937,permutation,0,1454
Winterthur,0.3295062136787483,permutation,0,1455
Winterthur,0.34385514803952555,permutation,0,1456
Winterthur,0.2989357015324119,permutation,0,1457
Winterthur,0.4063248150111094,permutation,0,1458
Winterthur,0.41206360092471095,permutation,0,1459
Winterthur,0.271820249717033,permutation,0,1460
Winterthur,0.4638941215665602,permutation,0,1461
Winterthur,0.2639256832079695,permutation,0,1462
Winterthur,0.4317480481311786,permutation,0,1463
Winterthur,0.2986436755913149,permutation,0,1464
Winterthur,0.3608014754149824,permutation,0,1465
Winterthur,0.3541845920758202,permutation,0,1466
Winterthur,0.20764000827899953,permutation,0,1467
Winterthur,0.4834458465437317,permutation,0,1468
Winterthur,0.34515046518851666,permutation,0,1469
Winterthur,0.32966533334383796,permutation,0,1470
Winterthur,0.29566844838336226,permutation,0,1471
Winterthur,0.36971750081706545,permutation,0,1472
Winterthur,0.24986430676031945,permutation,0,1473
Winterthur,0.5193309491190847,permutation,0,1474
Winterthur,0.2454822617335124,permutation,0,1475
Winterthur,0.43485291744462073,permutation,0,1476
Winterthur,0.408926683015,permutation,0,1477
Winterthur,0.329385923711645,permutation,0,1478
Winterthur,0.2569376096280749,permutation,0,1479
Winterthur,0.4899329128341967,permutation,0,1480
Winterthur,0.27810064029209913,permutation,0,1481
Winterthur,0.41642850413457966,permutation,0,1482
Winterthur,0.3098691410450627,permutation,0,1483
Winterthur,0.4034836599992022,permutation,0,1484
Winterthur,0.20474732479831714,permutation,0,1485
Winterthur,0.4852439448561281,permutation,0,1486
Winterthur,0.3057582756026602,permutation,0,1487
Winterthur,0.4253217467349817,permutation,0,1488
Winterthur,0.47550165696699964,permutation,0,1489
Winterthur,0.20339319281116275,permutation,0,1490
Winterthur,0.3332545231187092,permutation,0,1491
Winterthur,0.37845338813898177,permutation,0,1492
Winterthur,0.4198939106531909,permutation,0,1493
Winterthur,0.25320064579421153,permutation,0,1494
Winterthur,0.4768048544675827,permutation,0,1495
Winterthur,0.20320010282009648,permutation,0,1496
Winterthur,0.3002498084047489,permutation,0,1497
Winterthur,0.42912975320042523,permutation,0,1498
Winterthur,0.46341305656660947,permutation,0,1499
Winterthur,0.2248634090852244,permutation,0,1500
Winterthur,0.2965506442651584,permutation,0,1501
Winterthur,0.406385688246393,permutation,0,1502
Winterthur,0.4968507769739847,permutation,0,1503
Winterthur,0.2331418674846495,permutation,0,1504
Winterthur,0.3626852865721326,permutation,0,1505
Winterthur,0.31549182700953793,permutation,0,1506
Winterthur,0.4070041343629296,permutation,0,1507
Winterthur,0.27936492527304346,permutation,0,1508
Winterthur,0.3736419030818321,permutation,0,1509
Winterthur,0.3062249987841179,permutation,0,1510
Winterthur,0.3095309156390622,permutation,0,1511
Winterthur,0.3499233146127587,permutation,0,1512
Winterthur,0.6154821433837514,permutation,0,1513
Winterthur,0.13649586695861093,permutation,0,1514
Winterthur,0.4495359176845508,permutation,0,1515
Winterthur,0.2524048417216782,permutation,0,1516
Winterthur,0.327646411370339,permutation,0,1517
Winterthur,0.43256561810418925,permutation,0,1518
Winterthur,0.40390379930990195,permutation,0,1519
Winterthur,0.3117898772202268,permutation,0,1520
Winterthur,0.3595600007560271,permutation,0,1521
Winterthur,0.286264354172739,permutation,0,1522
Winterthur,0.5388190034320206,permutation,0,1523
Winterthur,0.16890735477087304,permutation,0,1524
Winterthur,0.22250237000982986,permutation,0,1525
Winterthur,0.43988649065574426,permutation,0,1526
Winterthur,0.36952940236583887,permutation,0,1527
Winterthur,0.28309471508456996,permutation,0,1528
Winterthur,0.3550888389394262,permutation,0,1529
Winterthur,0.38509041161711255,permutation,0,1530
Winterthur,0.44009100794520717,permutation,0,1531
Winterthur,0.2746249076644576,permutation,0,1532
